UserID,Group,Age,Gender,Location,Device,PageViews,ClickThroughRate,SessionDuration,FrequencyOfVisits,LastVisitDate,SignUps,Downloads,Purchases,FormSubmissions,NetPromoterScore,MostActiveTimeOfDay,ContentConsumed,UserJourneyPathway,FeatureInteraction,LayoutVariation,ColorScheme,CTAButton
1771,Control,63,Female,Europe,Desktop,4,0.3263257550720261,3.4775785043393466,4,3/1/23 3:01,1,1,0,0,-2,Morning,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1772,Control,34,Female,Europe,Tablet,6,0.19328099944171506,3.347412530280586,4,5/27/23 7:19,0,0,0,0,-4,Morning,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
1773,Control,19,Female,North America,Tablet,3,0.676112448,6.384899002578944,2,4/13/23 23:42,0,0,0,1,-6,Morning,Educational,Search,Feature B,Standard,Standard,Standard Button
1774,Control,42,Other,Asia,Mobile,7,0.664162683,2.3268711050546425,2,2/28/23 12:56,1,0,0,0,9,Afternoon,Entertainment,Direct,Feature B,Standard,Standard,Standard Button
1775,Control,34,Male,South America,Desktop,8,0.5712582944856756,3.4215298811987713,2,4/30/23 7:28,0,1,1,0,-6,Afternoon,Educational,Search,None,Standard,Standard,Standard Button
1776,Control,63,Other,Oceania,Mobile,3,0.009371114,5.268683679940567,5,1/17/23 12:29,0,0,0,0,-9,Morning,Entertainment,Homepage,Feature C,Standard,Standard,Standard Button
1777,Control,45,Male,Asia,Mobile,2,0.5440957732436116,6.585212682496508,0,6/11/23 9:05,0,0,0,0,4,Afternoon,Educational,Homepage,None,Standard,Standard,Standard Button
1778,Control,55,Female,South America,Mobile,9,0.1844122587307644,4.735501163865691,4,6/3/23 0:50,1,0,0,0,-10,Night,Educational,Ad Click,Feature C,Standard,Standard,Standard Button
1779,Control,68,Other,South America,Mobile,9,0.11956863137770413,4.142505634702337,6,5/4/23 2:44,0,0,0,0,-9,Morning,Lifestyle,Direct,None,Standard,Standard,Standard Button
1780,Control,42,Female,Europe,Tablet,5,0.058825455,4.271417842732684,2,6/10/23 21:38,0,0,0,0,-3,Evening,Entertainment,Search,Feature A,Standard,Standard,Standard Button
1781,Control,66,Female,Oceania,Mobile,3,0.9258028220556314,5.260772161726723,3,4/20/23 7:18,0,0,0,0,9,Morning,Educational,Homepage,Feature C,Standard,Standard,Standard Button
1782,Control,30,Female,Africa,Mobile,6,0.6162589126921401,4.716382876,2,2/12/23 3:04,1,0,0,1,-9,Afternoon,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
1783,Control,22,Other,North America,Desktop,11,0.04208362,1.8174966691716778,6,1/4/23 20:38,0,0,0,0,10,Afternoon,Lifestyle,Direct,None,Standard,Standard,Standard Button
1784,Control,66,Female,Europe,Desktop,3,0.4368678234644078,4.944787418634902,2,2/2/23 21:24,0,0,0,0,9,Afternoon,Lifestyle,Search,Feature C,Standard,Standard,Standard Button
1785,Control,69,Male,South America,Tablet,5,0.8692822495463773,5.872252482989651,4,4/30/23 6:57,0,0,0,1,9,Morning,Lifestyle,Homepage,None,Standard,Standard,Standard Button
1786,Control,64,Female,North America,Tablet,4,0.5776555509649458,7.019081698450224,4,5/1/23 16:03,0,0,0,1,1,Morning,Entertainment,Homepage,Feature C,Standard,Standard,Standard Button
1787,Control,58,Other,South America,Mobile,3,0.24604895996546183,4.850116747574252,5,2/18/23 16:12,1,0,0,0,1,Evening,Entertainment,Search,Feature A,Standard,Standard,Standard Button
1788,Control,32,Other,Europe,Desktop,3,0.34422137406528264,5.457120540889205,4,6/26/23 12:45,0,0,0,0,-9,Evening,News,Search,Feature A,Standard,Standard,Standard Button
1789,Control,67,Female,South America,Desktop,7,0.17573187612125274,4.633758845297774,1,4/14/23 20:56,1,1,0,0,8,Night,Educational,Ad Click,Feature C,Standard,Standard,Standard Button
1790,Control,28,Male,North America,Desktop,3,0.3321304814690589,4.907843765624834,3,1/21/23 19:15,1,1,0,0,-2,Morning,Entertainment,Search,Feature A,Standard,Standard,Standard Button
1791,Control,45,Female,South America,Mobile,4,0.7466229398491541,5.556990131706561,1,5/7/23 22:11,0,0,0,0,-3,Afternoon,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
1792,Control,32,Other,Europe,Desktop,5,0.3183545831284732,1.3847189529774098,1,1/7/23 23:13,1,0,0,0,-9,Night,Educational,Homepage,None,Standard,Standard,Standard Button
1793,Control,56,Female,South America,Tablet,6,0.5156495552452501,4.350189200856138,0,5/11/23 15:09,1,0,0,0,0,Evening,News,Direct,Feature B,Standard,Standard,Standard Button
1794,Control,31,Female,North America,Tablet,4,0.073140855,3.5856276389179236,3,6/4/23 22:20,1,1,0,0,7,Evening,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
1795,Control,22,Other,Asia,Mobile,4,0.5618560905643487,2.734426435,5,1/11/23 2:30,0,0,0,1,10,Afternoon,News,Homepage,Feature A,Standard,Standard,Standard Button
1796,Control,40,Other,Asia,Mobile,4,0.3245303790176609,4.859901331344278,3,5/25/23 11:51,0,0,0,1,-5,Afternoon,Educational,Direct,Feature B,Standard,Standard,Standard Button
1797,Control,33,Other,Africa,Mobile,7,0.7274899993758637,8.745548051588827,4,1/2/23 12:56,1,0,0,1,10,Night,Educational,Search,Feature B,Standard,Standard,Standard Button
1798,Control,47,Other,Africa,Mobile,8,0.6182242040170686,3.193421981785381,2,6/5/23 4:24,0,0,0,0,-9,Evening,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
1799,Control,32,Male,Europe,Desktop,5,0.35265315121002583,4.130078801887381,4,3/20/23 23:36,0,0,0,0,1,Morning,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
1800,Control,60,Female,Oceania,Tablet,5,0.9512985086145838,5.820866698016653,1,5/21/23 20:09,1,1,0,0,-6,Afternoon,Educational,Direct,Feature B,Standard,Standard,Standard Button
1801,Control,43,Other,South America,Desktop,6,0.8763142054864951,6.263257084825835,3,4/26/23 3:24,1,0,0,0,-8,Evening,Lifestyle,Direct,None,Standard,Standard,Standard Button
1802,Control,29,Other,Oceania,Desktop,4,0.27712788188439275,7.015328967256766,2,6/5/23 4:11,0,0,0,0,-9,Afternoon,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
1803,Control,49,Female,South America,Tablet,7,0.6655868207745775,3.2457363094161664,6,2/7/23 18:05,0,0,0,1,3,Evening,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
1804,Control,45,Male,South America,Desktop,3,0.040051264414449506,3.063595708473704,2,3/18/23 15:34,1,0,0,0,-3,Afternoon,Educational,Direct,None,Standard,Standard,Standard Button
1805,Control,40,Other,Europe,Mobile,1,0.6261960221571491,5.995272208111706,5,6/14/23 19:25,0,0,0,1,0,Afternoon,Educational,Homepage,Feature B,Standard,Standard,Standard Button
1806,Control,64,Other,Europe,Desktop,5,0.9904918650294569,6.618204177260947,6,6/26/23 19:25,0,0,0,0,-3,Evening,Educational,Homepage,Feature B,Standard,Standard,Standard Button
1807,Control,61,Male,Oceania,Mobile,3,0.072035957,4.8370906107508915,3,2/13/23 3:49,0,0,0,0,10,Morning,Educational,Homepage,Feature A,Standard,Standard,Standard Button
1808,Control,38,Male,South America,Desktop,6,0.5565909099035571,5.317595974882865,3,5/25/23 11:57,0,0,0,1,5,Afternoon,News,Ad Click,Feature B,Standard,Standard,Standard Button
1809,Control,20,Other,North America,Mobile,7,0.385118951,6.0195992046359175,6,1/8/23 15:15,0,0,0,0,1,Night,Educational,Ad Click,None,Standard,Standard,Standard Button
1810,Control,43,Other,Europe,Mobile,6,0.8227312562880444,6.176595355427029,1,4/25/23 0:36,0,0,0,1,-6,Evening,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
1811,Control,18,Other,Africa,Desktop,4,0.10778121448533173,6.061786263781343,4,4/17/23 7:02,0,0,0,0,-2,Night,Lifestyle,Ad Click,Feature A,Standard,Standard,Standard Button
1812,Control,49,Female,North America,Tablet,2,0.9614597147227824,4.830103856117223,5,6/3/23 2:42,0,0,0,1,-1,Evening,Educational,Search,None,Standard,Standard,Standard Button
1813,Control,64,Other,Oceania,Tablet,5,0.7221977060341048,8.085444479256553,3,4/24/23 12:50,1,0,0,1,4,Evening,Educational,Ad Click,Feature A,Standard,Standard,Standard Button
1814,Control,24,Male,Asia,Desktop,4,0.28512186459302225,4.201235985282062,3,5/20/23 18:01,0,0,0,1,2,Night,Lifestyle,Homepage,Feature C,Standard,Standard,Standard Button
1815,Control,36,Male,South America,Desktop,4,0.24547738490712223,3.6555373025864384,4,1/24/23 21:00,0,1,0,1,-8,Morning,Entertainment,Ad Click,Feature C,Standard,Standard,Standard Button
1816,Control,40,Male,Africa,Mobile,3,0.84025564,6.359464335117013,2,5/26/23 9:11,0,1,0,0,10,Morning,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
1817,Control,64,Other,Africa,Desktop,5,0.4803199760268172,5.655427009017235,2,1/16/23 15:05,0,0,0,0,9,Evening,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
1818,Control,43,Other,Africa,Tablet,4,0.055754325,4.982820661506997,3,4/13/23 10:59,0,0,0,0,-4,Evening,Lifestyle,Homepage,Feature C,Standard,Standard,Standard Button
1819,Control,31,Male,Africa,Desktop,8,0.7851594803955765,4.267670737208748,3,1/24/23 13:15,0,0,0,1,2,Evening,Educational,Direct,Feature C,Standard,Standard,Standard Button
1820,Control,30,Female,Oceania,Desktop,4,0.6263817536487862,3.1855525783214738,4,2/6/23 15:32,1,1,1,0,-3,Evening,Educational,Direct,Feature A,Standard,Standard,Standard Button
1821,Control,55,Other,South America,Tablet,7,0.4930993824949854,4.075339395019028,3,6/26/23 1:11,0,0,0,1,4,Evening,Lifestyle,Search,Feature C,Standard,Standard,Standard Button
1822,Control,37,Male,Africa,Tablet,4,0.833537808,4.595358004,3,5/1/23 8:36,0,1,0,1,4,Evening,News,Homepage,None,Standard,Standard,Standard Button
1823,Control,49,Female,Oceania,Tablet,6,0.074361425,6.319911715273827,2,6/4/23 7:15,1,1,0,0,-4,Morning,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
1824,Control,46,Male,Africa,Tablet,3,0.5037376081364955,3.492025249,1,6/23/23 13:50,0,0,1,1,-7,Night,News,Ad Click,Feature C,Standard,Standard,Standard Button
1825,Control,37,Other,North America,Desktop,3,0.29603021125345186,6.603928178441476,4,5/3/23 17:30,0,0,0,0,6,Evening,Educational,Ad Click,Feature A,Standard,Standard,Standard Button
1826,Control,58,Female,Oceania,Desktop,4,0.5117549735476502,4.780691099733967,2,5/5/23 18:40,0,0,0,0,-5,Afternoon,News,Search,None,Standard,Standard,Standard Button
1827,Control,58,Female,Europe,Mobile,6,0.5612413500363787,5.037563387380881,1,2/1/23 20:38,0,0,0,0,-8,Afternoon,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
1828,Control,43,Other,Asia,Tablet,5,0.719523027,4.4113934714024285,2,2/27/23 14:59,0,0,0,1,10,Morning,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
1829,Control,65,Other,South America,Desktop,2,0.42892622666219204,7.209837101586437,3,5/28/23 0:38,0,1,0,1,-7,Night,Educational,Search,Feature C,Standard,Standard,Standard Button
1830,Control,47,Other,Asia,Desktop,7,0.9009369063620596,6.700159682252583,3,4/10/23 23:38,0,0,0,1,6,Evening,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1831,Control,46,Female,Asia,Tablet,5,0.7900992621787106,3.381912946703453,5,1/15/23 23:32,1,0,0,0,-8,Afternoon,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
1832,Control,60,Male,Oceania,Tablet,5,0.008083941,3.0339586533822493,4,2/20/23 20:15,1,1,0,0,-4,Evening,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1833,Control,28,Male,Europe,Desktop,3,0.11017161097403028,4.493263306,1,5/12/23 10:15,0,0,0,0,9,Night,Entertainment,Direct,Feature B,Standard,Standard,Standard Button
1834,Control,38,Male,South America,Desktop,5,0.7139036052468479,8.124952653053825,1,6/21/23 5:50,0,0,0,0,-1,Night,Entertainment,Search,Feature A,Standard,Standard,Standard Button
1835,Control,35,Other,North America,Desktop,3,0.29672686246011937,3.3914988607144503,3,4/10/23 3:56,0,0,0,1,-2,Evening,Educational,Search,Feature C,Standard,Standard,Standard Button
1836,Control,18,Other,Europe,Desktop,1,0.1448118765496007,5.199187653245984,3,1/19/23 17:17,0,0,0,0,-8,Evening,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
1837,Control,57,Male,Africa,Desktop,3,0.5628369149909248,2.9393477811716213,4,1/9/23 9:08,0,0,0,1,4,Afternoon,News,Direct,None,Standard,Standard,Standard Button
1838,Control,56,Other,Africa,Tablet,2,0.5938908175459451,7.146341762937327,3,4/5/23 10:02,0,1,0,0,4,Night,News,Homepage,Feature A,Standard,Standard,Standard Button
1839,Control,52,Other,Asia,Tablet,3,0.8863725233914742,6.025300600854052,6,5/13/23 1:26,1,0,0,1,-9,Night,News,Direct,None,Standard,Standard,Standard Button
1840,Control,19,Male,North America,Mobile,6,0.1323042280383867,4.225857116128443,1,6/14/23 20:48,0,0,0,0,9,Afternoon,News,Homepage,None,Standard,Standard,Standard Button
1841,Control,66,Male,Asia,Tablet,10,0.39986807510325706,2.9054312981641606,4,2/11/23 10:36,1,1,0,0,9,Morning,Educational,Search,Feature A,Standard,Standard,Standard Button
1842,Control,40,Other,Oceania,Mobile,8,0.5035349144323278,5.615446063875984,3,2/15/23 22:30,0,0,0,1,-3,Evening,Lifestyle,Direct,None,Standard,Standard,Standard Button
1843,Control,63,Female,Africa,Desktop,4,0.4874780033047035,1.456795293796691,1,3/27/23 16:01,0,0,1,1,8,Evening,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
1844,Control,67,Other,South America,Desktop,7,0.6188908913669023,4.659328410382633,4,1/5/23 15:37,0,1,0,1,10,Afternoon,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
1845,Control,40,Female,Europe,Tablet,5,0.3894700080566603,4.238125128815777,1,5/18/23 16:58,0,0,0,0,-2,Morning,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
1846,Control,57,Female,North America,Tablet,6,0.23242264900724496,5.464020184,2,1/10/23 23:19,0,1,0,0,6,Night,Lifestyle,Direct,Feature C,Standard,Standard,Standard Button
1847,Control,46,Female,Europe,Desktop,5,0.5502455653476396,2.964463138,1,4/25/23 10:39,1,1,0,1,3,Night,News,Ad Click,Feature B,Standard,Standard,Standard Button
1848,Control,19,Female,Europe,Desktop,4,0.40637249787801655,7.449209379968956,3,6/4/23 8:51,1,0,0,1,-4,Morning,Educational,Direct,Feature A,Standard,Standard,Standard Button
1849,Control,39,Female,Asia,Desktop,5,0.6466523313768483,3.712659401352517,1,1/22/23 21:06,0,0,0,0,9,Morning,News,Ad Click,Feature C,Standard,Standard,Standard Button
1850,Control,20,Other,Africa,Desktop,2,0.5841121205362751,4.563728144,4,5/8/23 14:09,0,0,0,0,-4,Morning,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
1851,Control,50,Male,North America,Tablet,4,0.047206482,8.084119374037396,2,1/6/23 13:30,0,0,0,0,-6,Evening,Entertainment,Search,Feature A,Standard,Standard,Standard Button
1852,Control,68,Female,Europe,Desktop,9,0.7813492998989952,2.562336892047957,3,5/15/23 12:43,0,0,0,0,-4,Evening,Educational,Search,Feature A,Standard,Standard,Standard Button
1853,Control,24,Female,North America,Tablet,8,0.6339526505727653,6.182615697745328,6,5/26/23 14:10,1,0,0,0,9,Morning,News,Search,Feature A,Standard,Standard,Standard Button
1854,Control,56,Female,North America,Mobile,6,0.7232934706630864,2.8609552859344576,1,3/1/23 4:07,0,0,1,0,-9,Afternoon,Lifestyle,Search,Feature C,Standard,Standard,Standard Button
1855,Control,53,Other,Africa,Desktop,4,0.5552744778178755,2.8451919164065025,2,1/14/23 19:53,0,1,0,0,10,Evening,Entertainment,Ad Click,None,Standard,Standard,Standard Button
1856,Control,54,Male,Europe,Desktop,4,0.05758592,5.889790100194217,5,1/5/23 22:07,0,0,0,0,1,Evening,Educational,Search,Feature A,Standard,Standard,Standard Button
1857,Control,41,Female,North America,Mobile,2,0.2844330339864952,7.257912867,1,1/1/23 10:15,0,0,0,1,8,Morning,Educational,Ad Click,None,Standard,Standard,Standard Button
1858,Control,69,Female,North America,Tablet,4,0.8901548464273608,2.5355662923793316,0,5/27/23 0:33,0,0,0,0,-7,Evening,Educational,Search,Feature C,Standard,Standard,Standard Button
1859,Control,36,Other,Europe,Mobile,6,0.6237787396480132,3.0077097645429696,5,3/31/23 15:45,0,0,0,0,8,Afternoon,Educational,Homepage,Feature B,Standard,Standard,Standard Button
1860,Control,56,Female,Europe,Mobile,5,0.9884691158060503,5.250676558765343,3,3/1/23 12:10,0,0,0,0,-7,Morning,Educational,Direct,None,Standard,Standard,Standard Button
1861,Control,43,Male,Europe,Desktop,4,0.052638106,2.4284223185262515,6,4/11/23 19:55,0,1,0,0,7,Night,News,Ad Click,Feature A,Standard,Standard,Standard Button
1862,Control,64,Male,Asia,Tablet,1,0.082057004,6.606155948462337,2,1/13/23 12:53,1,0,0,1,-10,Morning,Educational,Ad Click,None,Standard,Standard,Standard Button
1863,Control,33,Female,Europe,Desktop,4,0.15669297021079376,6.116632706,2,1/31/23 13:51,1,0,0,0,-8,Night,Lifestyle,Homepage,None,Standard,Standard,Standard Button
1864,Control,67,Other,Africa,Desktop,4,0.6454962166842451,3.6438196933288935,3,6/14/23 2:33,0,1,1,0,2,Night,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
1865,Control,45,Male,North America,Tablet,4,0.043310560298512435,4.941488637791599,4,1/1/23 13:03,1,0,0,0,4,Evening,Educational,Search,None,Standard,Standard,Standard Button
1866,Control,39,Other,Asia,Desktop,3,0.642816612,6.231348053999734,5,4/20/23 3:32,0,1,0,0,-9,Night,Entertainment,Ad Click,None,Standard,Standard,Standard Button
1867,Control,19,Male,Europe,Desktop,7,0.2704131937284131,6.327492361847144,1,6/24/23 11:29,0,0,0,1,6,Night,Lifestyle,Ad Click,Feature A,Standard,Standard,Standard Button
1868,Control,27,Male,South America,Desktop,7,0.5381413109140183,4.4813581067612205,5,3/4/23 14:44,0,0,1,1,6,Morning,Entertainment,Homepage,Feature C,Standard,Standard,Standard Button
1869,Control,69,Female,Asia,Mobile,8,0.845748152,5.315425661324998,2,4/28/23 11:59,0,0,0,1,-2,Afternoon,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1870,Control,35,Male,Asia,Tablet,5,0.7118282412082757,3.7489551753218113,1,1/1/23 12:52,1,1,0,0,-3,Morning,News,Direct,None,Standard,Standard,Standard Button
1871,Control,29,Female,Oceania,Tablet,2,0.7837244236959571,3.966860333,5,2/26/23 14:32,0,0,0,1,4,Night,Entertainment,Homepage,Feature C,Standard,Standard,Standard Button
1872,Control,18,Male,Asia,Tablet,4,0.17208207950396837,7.686818206048345,2,5/26/23 20:19,1,0,0,0,1,Night,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1873,Control,21,Male,Asia,Desktop,5,0.45868042607175463,4.725246054002373,8,1/8/23 4:09,0,1,0,0,1,Night,Educational,Search,Feature B,Standard,Standard,Standard Button
1874,Control,54,Male,North America,Desktop,7,0.6382129577812138,6.711552559325401,2,5/23/23 17:34,1,0,0,1,-6,Afternoon,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
1875,Control,38,Female,Oceania,Tablet,6,0.5502189617062145,6.539865969360487,5,4/24/23 23:00,0,0,0,1,6,Afternoon,News,Ad Click,None,Standard,Standard,Standard Button
1876,Control,37,Male,North America,Mobile,8,0.4101170530694045,5.116624375888801,2,1/24/23 16:26,0,0,0,0,9,Morning,News,Search,Feature C,Standard,Standard,Standard Button
1877,Control,65,Male,Oceania,Tablet,6,0.1260165403299307,1.9126962218800578,1,3/7/23 8:26,1,1,0,0,4,Morning,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
1878,Control,23,Other,Asia,Tablet,7,0.4822293862646283,7.593253417,2,4/10/23 19:15,0,0,0,0,-1,Afternoon,News,Homepage,Feature A,Standard,Standard,Standard Button
1879,Control,38,Other,South America,Desktop,5,0.3317058437655914,6.164769780546739,2,1/22/23 12:32,1,0,0,0,6,Morning,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
1880,Control,22,Male,Europe,Desktop,4,0.546385058,4.3883300835972765,5,3/15/23 21:15,0,0,0,1,-7,Evening,Lifestyle,Search,None,Standard,Standard,Standard Button
1881,Control,59,Female,Oceania,Desktop,1,0.4013576603515636,4.739839810836521,3,6/10/23 2:30,0,1,0,0,-9,Afternoon,Entertainment,Search,Feature C,Standard,Standard,Standard Button
1882,Control,34,Other,Oceania,Mobile,5,0.8858332159654764,4.216151524329855,5,4/28/23 2:41,0,0,0,0,1,Night,Entertainment,Homepage,None,Standard,Standard,Standard Button
